client_id	path	sentence	up_votes	down_votes	age	gender	accent
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19382429.mp3	Tiešām?	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19384494.mp3	Nevar ne pār lūpu pārspļaut.	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19386108.mp3	Ko? Vai tu zini, kas tikko notika?	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19394778.mp3	Mans mīļais burgers! Kur biji pazudis?	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19394831.mp3	Kāpēc tu neko neteici?	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19395151.mp3	Apspriedīsim to citreiz, nevis gadadienā?	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19395169.mp3	Sen jau grasījāmies...	1	0	thirties	male	
afee4cc3251a9adf682defcf5382cad9f7fcbe5931416dde9229d511db3d51d1b68b6bf37909a48d19b1c781aa4d456124088e3d34026de5d8ed549d12be16be	common_voice_lv_19395204.mp3	Atvaino. Esi pelnījis dzeramnaudu.	1	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396783.mp3	Kā mazais Jēzus.	1	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396784.mp3	Tiešām?	1	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396786.mp3	Kas prātā, tas mēles galā.	1	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396787.mp3	Acīmredzot viņa negrib ar mani runāt. Ko man darīt, sist galvu pret sienu?	1	0	thirties	male	
e0f43bbf39019df02ade4ef873018fa806edd8923f4186e301cc154c8568112dadf90a31ba8167aa4f34c21f31b37eb8f3d1794346fa32095c3fae82c0ee48e4	common_voice_lv_19400837.mp3	Man ir desmit minūtes. Kur desa?	1	0	thirties	male	
33fd5ed320e9d1e0acc46b5b75476f37938204bae3ee8cfb91171110a8950289726353af981c4f32c4f3c48af1635b18c88a329e93e6c44b6c0882eeff461c6d	common_voice_lv_19402993.mp3	Tu ej tur.	1	0	thirties	female	
348d0215801a7c05ee07d009118f5d21e3b4a8a7d753c86ac8040178d1a9d4e60ec5430d1593d5a3adc68753b99b440ef014bd332e42edc76779af08a3a23272	common_voice_lv_19409368.mp3	Tu ej tur.	1	0			
348d0215801a7c05ee07d009118f5d21e3b4a8a7d753c86ac8040178d1a9d4e60ec5430d1593d5a3adc68753b99b440ef014bd332e42edc76779af08a3a23272	common_voice_lv_19409372.mp3	It kā es nebūtu ievērojis, ka šie tur reklamē alu.	1	0			
