client_id	path	sentence	up_votes	down_votes	age	gender	accent
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396785.mp3	Nenoturējās biznesā diez ko ilgi, bet tas ir ļoti neparedzams bizness.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396798.mp3	Interesanta doma.	2	1	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396799.mp3	Es nebiju baznīcā. Es neticu laulībām.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396800.mp3	Viņš noteikti nospiedīs to pogu.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396801.mp3	Man jādzīvo vienam. Mums jāšķiras.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396802.mp3	No kurienes gan rodas bērni?	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396808.mp3	Viņa var būt pievilcīga ar labu raksturu vai nepievilcīga ar labu raksturu.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396812.mp3	Man nekas nav jānostāda.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396815.mp3	Vienu kumosu ēd par otru domā.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396816.mp3	Es izņemšu kaut ko no somas.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396817.mp3	Izlietu ūdeni nesasmelsi.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396818.mp3	Tas ir Amerikāņu.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396819.mp3	Starp citu, tev ir kolosāla veste.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396820.mp3	Tāpēc jau skatos.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396821.mp3	Tikai tas nekļūdās, kas nekā nedara.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396822.mp3	Mana māja.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396823.mp3	Laimīgs tas, kam nav nekas.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396824.mp3	To nevajadzētu darīt.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396825.mp3	Ko acis neredz, to sirds aizmirst.	2	0	thirties	male	
861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e	common_voice_lv_19396826.mp3	Kur viņš strādā?	2	0	thirties	male	
