client_id	path	sentence	up_votes	down_votes	age	gender	accent
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629340.mp3	De sneeuwman is gesmolten.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629342.mp3	Winkeldiefstal kost winkeliers handenvol geld.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629404.mp3	Is dat nu een serieuze vraag?	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629435.mp3	Het is belangrijk om op tijd te komen.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629445.mp3	Verdwaasd keek hij op van de sportberichten.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629463.mp3	Ze verkopen daar hoofdzakelijk duurzame producten.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629476.mp3	Ik moet nog snel mijn veters binden.	2	1	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629477.mp3	Ze heeft een zware depressie gehad.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629515.mp3	Complimenten geven is zijn specialiteit.	2	1	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629518.mp3	In Zwolle komt de trein binnen in het centraal station.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629541.mp3	Kan je de tekst samenvatten in een paar kernwoorden?	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629616.mp3	Zij doet kaarttrucs die niemand kan begrijpen.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629621.mp3	Je kan bij de meeste banken online een rekening openen, maar er zijn er maar enkelen waarbij je niet langs moet gaan om je identiteitskaart te scannen.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629731.mp3	In de winkel kan je ze per zes kopen.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629859.mp3	Je drijft beter in de Dode Zee.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19629965.mp3	Er is wel degelijk bewijs voor de brandstichting.	2	1	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19630260.mp3	Voor mij een ice tea.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19630326.mp3	Zelfs een espresso is voor mij niet straf genoeg dus ik heb het liefst een ristretto.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19630327.mp3	Het is mij een genoegen om de nieuwe voorzitter aan te kondigen.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19630360.mp3	Ze probeerde de schoenen uit en stuurde de verkeerde maten retour.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19630425.mp3	Ze legde een lepel, vork en mes naast het bord neer.	2	0	teens	male	belgium
09a5cc157a7a6dd034b9863add815fd6728d0ef1e55cdf1fa74f21c420a5072f272c1df9b08f2d667f35915e9332f5c263f6e472ecf976bbc26abff844bab960	common_voice_nl_19630528.mp3	Mijn zus verkiest de Xbox boven de PlayStation.	2	0	teens	male	belgium
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17701058.mp3	Amai, ben je maar de kapper geweest?	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17701059.mp3	Die stof is Chinees voor mij.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17701062.mp3	In verschillende Europese landen moet je tol betalen op de snelwegen.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17704993.mp3	Zij verloor haar evenwicht en viel.	2	1			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17727253.mp3	Niet iedereen vindt reizen met een rugzak ideaal.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17727269.mp3	Er ging tijdens de uitverkoop veel geld over de toonbank.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17727270.mp3	Halfweg bracht de spannende achtervolgingsscene terug vaart in de voordien vastgelopen film.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17727271.mp3	De politieagent beaamde het bericht.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17727272.mp3	Ik heb een tros druiven gekocht in de supermarkt.	2	0			
76d612bf09b16fb940983a0eef69ed68f04c5ff91fb531cdc67db91c67430d0cccfb3e4fe1325e397ef9183042991fa254200b88838715b6f30ea10ca98e9a6d	common_voice_nl_17727273.mp3	Dat moet je aan Dirk vragen.	2	0			
