client_id	path	sentence	up_votes	down_votes	age	gender	accent
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_17896359.mp3	Pas op dat je geen kwikdamp inademt.	1	0	twenties	male	belgium
b900d5c4a7fd72186659cc0d4120429295053f4a33c0044fd2812a300ea05558401977e7723d0517def7faba641289e20336132784f1d81439d87fc509773459	common_voice_nl_17917389.mp3	Het is een typisch kenmerk van die ziekte volgens mijn dokter.	1	0	twenties	male	belgium
2d9c94b2f366fb9b801ce6f4d5fa66f2402bcc42fe93307b77f71cd5045718082895feed810db5d13de5bb762dd41d0b16590246813b0ccc94e1b0bfc3d0e918	common_voice_nl_18054554.mp3	Zij heeft een talenknobbel.	1	0			
2d9c94b2f366fb9b801ce6f4d5fa66f2402bcc42fe93307b77f71cd5045718082895feed810db5d13de5bb762dd41d0b16590246813b0ccc94e1b0bfc3d0e918	common_voice_nl_18054556.mp3	Zijn daden vielen niet goed te praten.	1	0			
b58413d415382b453d9e5757cc2e1ab4c95ab69352133f19b17dcc3031931bc04870d33ac4b19b08b57e1e355c6521ebd5f5a75c3fca37b883a5d8c0ca552f42	common_voice_nl_18058292.mp3	Deze thee kan je alleen bij speciaalzaken kopen.	0	1	thirties	male	belgium
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18112793.mp3	De hangbrug was oud en hij is door de vermolmde plank gezakt.	0	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18112816.mp3	Sommige bureaustoelen zijn ergonomisch niet verantwoord.	0	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18112904.mp3	Dat boek over kwantummechanica leest toch niet zo vlot.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113125.mp3	Het internet lijkt niet meer te werken.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113189.mp3	Magma word lava genoemd zodra het aan de oppervlakte boven komt.	1	0	thirties	male	netherlands
